"Cód","Código de barras","Nome","Fornecedor","Fabricante","Preço Tabela","Replicação de preço","Custo","Resultado Financeiro","Markup","Estoque","Aliquota","Grupo linha","Sub grupo","Comissão Vendedor","Comissão Veterinário","CSOSN/CST","Status","Código de barras 2","Código de barras 3","Código de barras 4"
"4569","7890000045698","AL CAES ATACAMA FIL GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 17,99","Ativo","R$ 9,92","R$ 8,07","81,4%","9.526","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"2453","7896803078611","AL CAES ATACAMA FIL TODAS AS RACAS 14KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 201,90","Ativo","R$ 149,61","R$ 52,29","35,0%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"194788","7890000194785","AL CAES AURUM CAO GOURMET AD RP GRANEL","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 14,90","Ativo","R$ 7,49","R$ 7,41","98,9%","4.706","Subst. Tributaria","GRANEL","SACARIA","0.00","0.00","60","Ativo","","",""
"100374","7898582872268","AL CAES AURUM CAO GOURMET BLACK AD RP 10,1KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 104,99","Ativo","R$ 74,90","R$ 30,09","40,2%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"296820","7898582871780","AL CAES AURUM CAO GOURMET BLACK FILHOTES 10,1KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 129,90","Ativo","R$ 84,13","R$ 45,77","54,4%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"568222","7890000568227","AL CAES AURUM CAO GOURMT  FIL GRANEL","SEROPEC","NAO INFORMADO","R$ 16,90","Ativo","R$ 8,40","R$ 8,50","101,2%","9.774","Subst. Tributaria","GRANEL","SACARIA","0.00","0.00","00","Ativo","","",""
"653126","7898582871933","AL CAES AURUM SUPER PREMIUM FILHOTE RG 10,1KG","SEROPEC","NAO INFORMADO","R$ 168,90","Ativo","R$ 109,78","R$ 59,12","53,9%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","500","Ativo","","",""
"112521","7898582871926","AL CAES AURUM SUPER PREMIUM FILHOTE RP 10,1KG","SEROPEC","NAO INFORMADO","R$ 168,90","Ativo","R$ 109,78","R$ 59,12","53,9%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","500","Ativo","","",""
"599258","7898582870325","AL CAES AURUM SUPER PREMIUM RAÇAS GR 15KG","SEROPEC","NAO INFORMADO","R$ 248,90","Ativo","R$ 162,97","R$ 85,93","52,7%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","500","Ativo","","",""
"141857","7898582871636","AL CAES AURUM SUPER PREMIUM RP 10,1KG","SEROPEC","NAO INFORMADO","R$ 179,90","Ativo","R$ 117,19","R$ 62,71","53,5%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","500","Ativo","","",""
"619476","7898582871964","AL CAES AURUM SUPER PREMIUM SENIOR 15KG","SEROPEC","NAO INFORMADO","R$ 242,90","Ativo","R$ 157,75","R$ 85,15","54,0%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","500","Ativo","","",""
"4879","7896049002364","AL CAES AVATAR AD 15KG","PASSARO MIX","NAO INFORMADO","R$ 84,90","Ativo","R$ 57,99","R$ 26,91","46,4%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"5549","7898000005544","AL CAES AVATAR AD GRANEL KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 7,99","Ativo","R$ 0,00","R$ 7,99","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Ativo","","",""
"4881","7896049002418","AL CAES AVATAR FIL 25KG","PASSARO MIX","NAO INFORMADO","R$ 176,90","Ativo","R$ 138,18","R$ 38,72","28,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"5682","7890000005682","AL CAES AVATAR FIL GRANEL KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Ativo","","",""
"6731","7898958766054","AL CAES BEGACAO FRANGO E ARROZ 15KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 94,99","Ativo","R$ 73,53","R$ 21,46","29,2%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"8031","7890000008031","AL CAES BEGACAO FRANGO E ARROZ GRANEL KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Inativo","","",""
"9243","7898674090068","AL CAES BESSER NATURAL AD R P E M 15KG","FINOTRATO VB ALIMENTOS PRIME","NAO INFORMADO","R$ 104,90","Ativo","R$ 75,81","R$ 29,09","38,4%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"148897","7898242036191","AL CAES BIONATURAL CAES RM/G SEN 7+ 15KG","MANFRIM","SPECIAL DOG","R$ 267,99","Ativo","R$ 0,00","R$ 267,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"11764","7898242030069","AL CAES BIONATURAL PRIME AD R P FRANGO 1KG","MANFRIM","NAO INFORMADO","R$ 36,99","Ativo","R$ 27,28","R$ 9,71","35,6%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"11766","7898242030076","AL CAES BIONATURAL PRIME AD R P FRANGO 2,5KG","MANFRIM","NAO INFORMADO","R$ 69,99","Ativo","R$ 51,22","R$ 18,77","36,6%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"174274","17898242030073","AL CAES BIONATURAL PRIME AD R P FRANGO 2,5KG","MANFRIM","SPECIAL DOG","R$ 78,99","Ativo","R$ 0,00","R$ 78,99","100,0%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Inativo","","",""
"136268","7898242036160","AL CAES BIONATURAL PRIME AD R.P CORDEIRO 10,1KG","MANFRIM","SPECIAL DOG","R$ 195,99","Ativo","R$ 0,00","R$ 195,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"853850","7898242030298","AL CAES BIONATURAL PRIME AD RP LIG/CAST FRANGO 2,5KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 83,99","Ativo","R$ 58,50","R$ 25,49","43,6%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"734055","17898242030011","AL CAES BIONATURAL PRIME RP JR FRANGO 1KG","MANFRIM","SPECIAL DOG","R$ 41,99","Ativo","R$ 0,00","R$ 41,99","100,0%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"11770","7898242030168","AL CAES BIONATURAL PRIME SENIOR 7+ 1KG","MANFRIM","NAO INFORMADO","R$ 43,99","Ativo","R$ 30,70","R$ 13,29","43,3%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"11772","7898242030175","AL CAES BIONATURAL PRIME SENIOR 7+ 2,5KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 73,99","Ativo","R$ 54,63","R$ 19,36","35,4%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"483867","17898242030172","AL CAES BIONATURAL PRIME SENIOR 7+ 2,5KG","MANFRIM","SPECIAL DOG","R$ 83,99","Ativo","R$ 0,00","R$ 83,99","100,0%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Inativo","","",""
"162015","7898242036580","AL CAES BIONATURAL R GR/GI ADULTOS CORDEIRO 15 KG","MANFRIM","SPECIAL DOG","R$ 267,99","Ativo","R$ 0,00","R$ 267,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"131545","7898242030571","AL CAES BIONATURAL RM/G AD FRANGO 15KG","MANFRIM","SPECIAL DOG","R$ 262,99","Ativo","R$ 0,00","R$ 262,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"141265","17898242030516","AL CAES BIONATURAL RM/G AD FRANGO 2,5KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","SPECIAL DOG","R$ 78,99","Ativo","R$ 54,80","R$ 24,19","44,1%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"195772","7898242030809","AL CAES BIONATURAL RM/G LIG/CAST FRANGO 15KG","MANFRIM","SPECIAL DOG","R$ 267,99","Ativo","R$ 0,00","R$ 267,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"186261","7898242030182","AL CAES BIONATURAL RP SEN 7+ FRANGO 10,1KG","MANFRIM","SPECIAL DOG","R$ 194,99","Ativo","R$ 0,00","R$ 194,99","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"157483","17898242036488","AL CAES BIONATURAL SENSITIVE RP ADULTOS 2,5KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","SPECIAL DOG","R$ 92,99","Ativo","R$ 64,66","R$ 28,33","43,8%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"9008","7896803077553","AL CAES BRAVO AD RAÇAS PEQ 10,1KG","SMART PET","NAO INFORMADO","R$ 119,90","Ativo","R$ 89,45","R$ 30,45","34,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"9010","7896803075283","AL CAES BRAVO AD RAÇAS PEQ 20KG","SMART PET","NAO INFORMADO","R$ 228,15","Ativo","R$ 169,00","R$ 59,15","35,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"9105","7890000009105","AL CAES BRAVO AD RAÇAS PEQ GRANEL kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Inativo","","",""
"9006","7896803075276","AL CAES BRAVO CORDEIRO & ARROZ 20KG","SMART PET","NAO INFORMADO","R$ 228,15","Ativo","R$ 169,00","R$ 59,15","35,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"10179","7896803077560","AL CAES BRAVO FILHOTE 10KG","SMART PET","NAO INFORMADO","R$ 88,90","Ativo","R$ 0,00","R$ 88,90","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Inativo","","",""
"9002","7896803075252","AL CAES BRAVO FILHOTE 20KG","SMART PET","NAO INFORMADO","R$ 214,65","Ativo","R$ 159,00","R$ 55,65","35,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"10130","7898127062833","AL CAES BUDDY FREE 14KG","SEROPEC","NAO INFORMADO","R$ 69,90","Ativo","R$ 62,73","R$ 7,17","11,4%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"8411","7890000008419","AL CAES BUMMER GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 10,99","Ativo","R$ 4,00","R$ 6,99","174,8%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"3025","7896029074626","AL CAES CHAMP 18KG","AGULHAS NEGRAS","NAO INFORMADO","R$ 169,90","Ativo","R$ 123,48","R$ 46,42","37,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"5892","7890000005892","AL CAES CHAMP GRANEL kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"6367","7898430523168","AL CAES CLUB PATE AD CARNE LT 280G","PET BONTRATO","NAO INFORMADO","R$ 5,99","Ativo","R$ 4,07","R$ 1,92","47,2%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"6365","7898430549656","AL CAES CLUB PATE AD CORDEIRO LT 280G","PET BONTRATO","NAO INFORMADO","R$ 5,99","Ativo","R$ 4,07","R$ 1,92","47,2%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"8162","7898430550362","AL CAES CLUB PATE AD RP CORDEIRO LT 280G","BONTRATO","NAO INFORMADO","R$ 76,09","Ativo","R$ 5,94","R$ 70,15","1181,0%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"6363","7898430523311","AL CAES CLUB PATE AD RP FRANGO LT 280G","BONTRATO","NAO INFORMADO","R$ 76,09","Ativo","R$ 5,94","R$ 70,15","1181,0%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"6359","7898430510540","AL CAES CLUB PATE FIL FRANGO LT 280G","PET BONTRATO","NAO INFORMADO","R$ 5,99","Ativo","R$ 4,07","R$ 1,92","47,2%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"11804","7897846303500","AL CAES COLOSSO AD PATE CARNE LT 280G","VETERINARIA DISTRIBUIDORA","NAO INFORMADO","R$ 8,99","Ativo","R$ 5,88","R$ 3,11","52,9%","7","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","17897846303507","",""
"11802","7897846303517","AL CAES COLOSSO AD PATE FRANGO LT 280G","VETERINARIA DISTRIBUIDORA","NAO INFORMADO","R$ 8,99","Ativo","R$ 5,88","R$ 3,11","52,9%","11","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","17897846303514","",""
"261388","7898582870424","AL CAES CORAGGIO CARNE/CEREAIS 15KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 116,90","Ativo","R$ 75,90","R$ 41,00","54,0%","18","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"589674","7898582872152","AL CAES CORAGGIO CARNE/CEREAIS RÇ PEQ 10,1KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 95,99","Ativo","R$ 67,90","R$ 28,09","41,4%","4","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"337926","7890000337926","AL CAES CORAGGIO CARNE/CEREAIS RÇ PEQ GRANEL","SEROPEC","NAO INFORMADO","R$ 11,99","Ativo","R$ 0,00","R$ 11,99","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"6745","7898958766207","AL CAES DANES S PREMIUM 15KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 187,50","Ativo","R$ 133,38","R$ 54,12","40,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"8637","7890000008637","AL CAES DANES S PREMIUM A GRANEL kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Inativo","","",""
"10327","7513204067746","AL CAES DINOCAO 15KG","BOMDOG","BOMDOG","R$ 63,99","Inativo","R$ 43,28","R$ 20,71","47,9%","4","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"199267","7513204068668","AL CAES DINOCAO 7 KG","BOMDOG","NAO INFORMADO","R$ 35,90","Ativo","R$ 0,00","R$ 35,90","100,0%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"10439","7890000010439","AL CAES DINOCAO GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 6,99","Ativo","R$ 2,99","R$ 4,00","133,8%","9.375","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"2611","7891000115633","AL CAES DOG CHOW AD CARNE SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2609","7891000115671","AL CAES DOG CHOW AD CORDEIRO SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2543","7891000116715","AL CAES DOG CHOW AD EXTRA LIFE FGO/ARROZ 15KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 169,90","Ativo","R$ 122,17","R$ 47,73","39,1%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"8721","7890000008721","AL CAES DOG CHOW AD EXTRA LIFE FGO/ARROZ GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 13,99","Ativo","R$ 7,64","R$ 6,35","83,1%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"4669","7891000116678","AL CAES DOG CHOW AD EXTRA LIFE R PEQ FRANGO 1KG","NP RIO","NAO INFORMADO","R$ 25,99","Ativo","R$ 18,26","R$ 7,73","42,3%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2551","7891000246832","AL CAES DOG CHOW AD EXTRA LIFE RACA MD/GDE 1KG","NP RIO","NAO INFORMADO","R$ 25,99","Ativo","R$ 14,86","R$ 11,13","74,9%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2557","7891000033036","AL CAES DOG CHOW AD EXTRA LIFE RACA MD/GDE 3KG","NP RIO","NAO INFORMADO","R$ 56,99","Ativo","R$ 42,08","R$ 14,91","35,4%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Inativo","","",""
"2559","7891000246801","AL CAES DOG CHOW AD EXTRA LIFE RACA PEQ 1KG","NP RIO","NAO INFORMADO","R$ 22,99","Ativo","R$ 16,26","R$ 6,73","41,4%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Inativo","","",""
"2555","7891000247372","AL CAES DOG CHOW AD EXTRA LIFE RACA PEQ 3KG","NP RIO","NAO INFORMADO","R$ 52,99","Ativo","R$ 39,09","R$ 13,90","35,6%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Inativo","","",""
"2613","7891000115657","AL CAES DOG CHOW AD FRANGO SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2545","7891000116487","AL CAES DOG CHOW AD R PEQ FGO 15KG","NP RIO","NAO INFORMADO","R$ 169,90","Ativo","R$ 117,47","R$ 52,43","44,6%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"3157","7897000003154","AL CAES DOG CHOW AD R PEQ FGO/ARROZ GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 15,99","Ativo","R$ 7,81","R$ 8,18","104,7%","-4.245","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"2615","7891000244135","AL CAES DOG CHOW AD RACA PEQ CARNE SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2553","7891000116579","AL CAES DOG CHOW AD RACA PEQ FGO/ARROZ 3KG","NP RIO","NAO INFORMADO","R$ 62,99","Ativo","R$ 46,75","R$ 16,24","34,7%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2617","7891000244111","AL CAES DOG CHOW AD RACA PEQ FRANGO SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2619","7891000244722","AL CAES DOG CHOW AD RACA PEQ SALMAO SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"9198","7890000009198","AL CAES DOG CHOW FIL EXTRA LIFE FGO/ARROZ KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 15,99","Ativo","R$ 8,25","R$ 7,74","93,8%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"3503","7896015606237","AL CAES DOG CHOW FIL EXTRA LIFE R MD/GDE 1KG","AGULHAS NEGRAS","NAO INFORMADO","R$ 24,99","Ativo","R$ 12,70","R$ 12,29","96,8%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"4671","7891000032701","AL CAES DOG CHOW FIL EXTRA LIFE R PEQ 1KG","NP RIO","NAO INFORMADO","R$ 24,99","Ativo","R$ 14,89","R$ 10,10","67,8%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"4673","7891000033166","AL CAES DOG CHOW FIL EXTRA LIFE R PEQ 3KG","NP RIO","NAO INFORMADO","R$ 48,99","Ativo","R$ 36,60","R$ 12,39","33,9%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"6273","7891000116494","AL CAES DOG CHOW FIL EXTRA LIFE R PEQ FG/ARROZ 3KG","NP RIO","NAO INFORMADO","R$ 67,99","Ativo","R$ 50,72","R$ 17,27","34,0%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2549","7891000116449","AL CAES DOG CHOW FIL M.G. EXTRA LIFE FGO/ARROZ 15KG","NESTLE PURINA","NAO INFORMADO","R$ 167,90","Ativo","R$ 123,79","R$ 44,11","35,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"7625","7891000350881","AL CAES DOG CHOW FIL R MD/G CAR/FRG/ARZ 1KG","NP RIO","NAO INFORMADO","R$ 26,99","Ativo","R$ 17,28","R$ 9,71","56,2%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2547","7891000116463","AL CAES DOG CHOW FIL R.P EXTRA LIFE 15KG","NP RIO","NAO INFORMADO","R$ 146,99","Ativo","R$ 112,96","R$ 34,03","30,1%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"2561","7891000116616","AL CAES DOG CHOW FIL R.P EXTRA LIFE 1KG","NP RIO","NAO INFORMADO","R$ 26,99","Ativo","R$ 15,61","R$ 11,38","72,9%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"2621","7891000244746","AL CAES DOG CHOW FILH CARNE SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2623","7891000115695","AL CAES DOG CHOW FILH FRANGO SCH 100G","NP RIO","NAO INFORMADO","R$ 3,09","Ativo","R$ 2,21","R$ 0,88","39,8%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2625","7891000244760","AL CAES DOG CHOW FILH RACA PEQ FRANGO SCH 100G","NP RIO","NAO INFORMADO","R$ 2,99","Ativo","R$ 1,95","R$ 1,04","53,3%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2627","7891000115718","AL CAES DOG CHOW MIX FGO/CARNE SCH 100G","NP RIO","NAO INFORMADO","R$ 2,49","Ativo","R$ 1,76","R$ 0,73","41,5%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"2629","7891000244340","AL CAES DOG CHOW RACA PEQ CORDEIRO SCH 100G","NP RIO","NAO INFORMADO","R$ 2,99","Ativo","R$ 1,67","R$ 1,32","79,0%","0","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
"7609","7890000007609","AL CAES DOGLLY AD RAÇA PEQ GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Inativo","","",""
"6753","7898958766122","AL CAES DOGLLY AD RAÇA PEQUENA 10,1KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 83,99","Ativo","R$ 64,35","R$ 19,64","30,5%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"6757","7898958766139","AL CAES DOGLLY AD RAÇA PEQUENA 25KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 201,50","Ativo","R$ 156,65","R$ 44,85","28,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"6747","7898958766177","AL CAES DOGLLY CARNE 15KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 108,90","Ativo","R$ 83,25","R$ 25,65","30,8%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"6749","7898958766085","AL CAES DOGLLY CARNE 20KG","PET FOOD CARIOCA","NAO INFORMADO","R$ 139,90","Ativo","R$ 107,97","R$ 31,93","29,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"7611","7890000007611","AL CAES DOGLLY CARNE GRANEL","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Inativo","","",""
"349","7898127060372","AL CAES DOGMIL FIL 1KG","SEROPEC","NAO INFORMADO","R$ 12,99","Ativo","R$ 12,45","R$ 0,54","4,3%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"351","7898127060310","AL CAES DOGMIL FILH 15KG","SEROPEC","NAO INFORMADO","R$ 99,90","Ativo","R$ 85,09","R$ 14,81","17,4%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
